Modenumber, Lambda (um), beta  (per um), alpha/2  (per um), k0  (per um); Thickness=1 um
3,0.4141,7.805709172584E+01,4.180164006819E+00,1.517274356301E+01
3,0.4147,7.776799191026E+01,4.122456874348E+00,1.515173994372E+01
3,0.4153,7.748099487802E+01,4.065731608301E+00,1.513073632443E+01
3,0.4158,7.719607217101E+01,4.009967221871E+00,1.510973270513E+01
3,0.4164,7.691319582651E+01,3.955143277784E+00,1.508872908584E+01
3,0.4170,7.663233836715E+01,3.901239871270E+00,1.506772546655E+01
3,0.4176,7.635347279103E+01,3.848237613639E+00,1.504672184725E+01
3,0.4182,7.607657256206E+01,3.796117616436E+00,1.502571822796E+01
3,0.4187,7.580161160057E+01,3.744861476161E+00,1.500471460867E+01
3,0.4193,7.552856427400E+01,3.694451259523E+00,1.498371098937E+01
3,0.4199,7.525740538789E+01,3.644869489209E+00,1.496270737008E+01
3,0.4205,7.498811017701E+01,3.596099130154E+00,1.494170375079E+01
3,0.4211,7.472065429671E+01,3.548123576276E+00,1.492070013149E+01
3,0.4217,7.445501381445E+01,3.500926637683E+00,1.489969651220E+01
3,0.4223,7.419116520149E+01,3.454492528310E+00,1.487869289291E+01
3,0.4229,7.392908532478E+01,3.408805853980E+00,1.485768927361E+01
3,0.4235,7.366875143904E+01,3.363851600876E+00,1.483668565432E+01
3,0.4241,7.341014117898E+01,3.319615124399E+00,1.481568203503E+01
3,0.4247,7.315323255170E+01,3.276082138405E+00,1.479467841573E+01
3,0.4253,7.289800392929E+01,3.233238704801E+00,1.477367479644E+01
3,0.4259,7.264443404154E+01,3.191071223493E+00,1.475267117715E+01
3,0.4265,7.239250196885E+01,3.149566422668E+00,1.473166755786E+01
3,0.4271,7.214218713523E+01,3.108711349390E+00,1.471066393856E+01
3,0.4277,7.189346930158E+01,3.068493360522E+00,1.468966031927E+01
3,0.4283,7.164632855898E+01,3.028900113931E+00,1.466865669997E+01
3,0.4290,7.140074532218E+01,2.989919559992E+00,1.464765308068E+01
3,0.4296,7.115670032328E+01,2.951539933362E+00,1.462664946139E+01
3,0.4302,7.091417460549E+01,2.913749745024E+00,1.460564584210E+01
3,0.4308,7.067314951701E+01,2.876537774586E+00,1.458464222280E+01
3,0.4314,7.043360670514E+01,2.839893062833E+00,1.456363860351E+01
3,0.4321,7.019552811038E+01,2.803804904508E+00,1.454263498421E+01
3,0.4327,6.995889596080E+01,2.768262841334E+00,1.452163136492E+01
3,0.4333,6.972369276644E+01,2.733256655249E+00,1.450062774563E+01
3,0.4339,6.948990131385E+01,2.698776361858E+00,1.447962412634E+01
3,0.4346,6.925750466078E+01,2.664812204095E+00,1.445862050704E+01
3,0.4352,6.902648613095E+01,2.631354646075E+00,1.443761688775E+01
3,0.4358,6.879682930895E+01,2.598394367148E+00,1.441661326845E+01
3,0.4365,6.856851803528E+01,2.565922256128E+00,1.439560964916E+01
3,0.4371,6.834153640140E+01,2.533929405709E+00,1.437460602987E+01
3,0.4377,6.811586874504E+01,2.502407107050E+00,1.435360241058E+01
3,0.4384,6.789149964544E+01,2.471346844522E+00,1.433259879128E+01
3,0.4390,6.766841391886E+01,2.440740290624E+00,1.431159517199E+01
3,0.4397,6.744659661405E+01,2.410579301045E+00,1.429059155270E+01
3,0.4403,6.722603300789E+01,2.380855909883E+00,1.426958793340E+01
3,0.4410,6.700670860111E+01,2.351562325004E+00,1.424858431411E+01
3,0.4416,6.678860911412E+01,2.322690923544E+00,1.422758069482E+01
3,0.4423,6.657172048288E+01,2.294234247537E+00,1.420657707552E+01
3,0.4429,6.635602885488E+01,2.266184999690E+00,1.418557345623E+01
3,0.4436,6.614152058526E+01,2.238536039264E+00,1.416456983694E+01
3,0.4442,6.592818223292E+01,2.211280378092E+00,1.414356621764E+01
3,0.4449,6.571600055680E+01,2.184411176706E+00,1.412256259835E+01
3,0.4456,6.550496251215E+01,2.157921740582E+00,1.410155897906E+01
3,0.4462,6.529505524698E+01,2.131805516492E+00,1.408055535976E+01
3,0.4469,6.508626609850E+01,2.106056088962E+00,1.405955174047E+01
3,0.4476,6.487858258967E+01,2.080667176838E+00,1.403854812118E+01
3,0.4482,6.467199242585E+01,2.055632629940E+00,1.401754450188E+01
3,0.4489,6.446648349144E+01,2.030946425828E+00,1.399654088259E+01
3,0.4496,6.426204384670E+01,2.006602666644E+00,1.397553726330E+01
3,0.4503,6.405866172454E+01,1.982595576059E+00,1.395453364400E+01
3,0.4509,6.385632552743E+01,1.958919496293E+00,1.393353002471E+01
3,0.4516,6.365502382434E+01,1.935568885232E+00,1.391252640542E+01
3,0.4523,6.345474534781E+01,1.912538313619E+00,1.389152278612E+01
3,0.4530,6.325547899098E+01,1.889822462322E+00,1.387051916683E+01
3,0.4537,6.305721380479E+01,1.867416119688E+00,1.384951554754E+01
3,0.4544,6.285993899513E+01,1.845314178961E+00,1.382851192824E+01
3,0.4551,6.266364392014E+01,1.823511635774E+00,1.380750830895E+01
3,0.4557,6.246831808754E+01,1.802003585715E+00,1.378650468966E+01
3,0.4564,6.227395115194E+01,1.780785221958E+00,1.376550107036E+01
3,0.4571,6.208053291234E+01,1.759851832953E+00,1.374449745107E+01
3,0.4578,6.188805330957E+01,1.739198800187E+00,1.372349383178E+01
3,0.4585,6.169650242383E+01,1.718821596005E+00,1.370249021248E+01
3,0.4592,6.150587047228E+01,1.698715781485E+00,1.368148659319E+01
3,0.4600,6.131614780664E+01,1.678877004375E+00,1.366048297390E+01
3,0.4607,6.112732491092E+01,1.659300997085E+00,1.363947935460E+01
3,0.4614,6.093939239911E+01,1.639983574732E+00,1.361847573531E+01
3,0.4621,6.075234101293E+01,1.620920633236E+00,1.359747211602E+01
3,0.4628,6.056616161969E+01,1.602108147471E+00,1.357646849672E+01
3,0.4635,6.038084521015E+01,1.583542169460E+00,1.355546487743E+01
3,0.4642,6.019638289637E+01,1.565218826621E+00,1.353446125814E+01
3,0.4650,6.001276590971E+01,1.547134320058E+00,1.351345763885E+01
3,0.4657,5.982998559877E+01,1.529284922898E+00,1.349245401955E+01
3,0.4664,5.964803342746E+01,1.511666978669E+00,1.347145040026E+01
3,0.4671,5.946690097302E+01,1.494276899723E+00,1.345044678096E+01
3,0.4679,5.928657992415E+01,1.477111165701E+00,1.342944316167E+01
3,0.4686,5.910706207913E+01,1.460166322030E+00,1.340843954238E+01
3,0.4693,5.892833934401E+01,1.443438978469E+00,1.338743592309E+01
3,0.4701,5.875040373081E+01,1.426925807688E+00,1.336643230379E+01
3,0.4708,5.857324735577E+01,1.410623543880E+00,1.334542868450E+01
3,0.4716,5.839686243765E+01,1.394528981412E+00,1.332442506520E+01
3,0.4723,5.822124129598E+01,1.378638973513E+00,1.330342144591E+01
3,0.4730,5.804637634949E+01,1.362950430988E+00,1.328241782662E+01
3,0.4738,5.787226011442E+01,1.347460320970E+00,1.326141420733E+01
3,0.4745,5.769888520296E+01,1.332165665703E+00,1.324041058803E+01
3,0.4753,5.752624432169E+01,1.317063541353E+00,1.321940696874E+01
3,0.4761,5.735433027003E+01,1.302151076849E+00,1.319840334944E+01
3,0.4768,5.718313593876E+01,1.287425452757E+00,1.317739973015E+01
3,0.4776,5.701265430854E+01,1.272883900174E+00,1.315639611086E+01
3,0.4783,5.684287844844E+01,1.258523699660E+00,1.313539249157E+01
3,0.4791,5.667380151456E+01,1.244342180186E+00,1.311438887227E+01
3,0.4799,5.650541674861E+01,1.230336718113E+00,1.309338525298E+01
3,0.4806,5.633771747657E+01,1.216504736196E+00,1.307238163369E+01
3,0.4814,5.617069710731E+01,1.202843702611E+00,1.305137801439E+01
3,0.4822,5.600434913134E+01,1.189351130007E+00,1.303037439510E+01
3,0.4830,5.583866711943E+01,1.176024574579E+00,1.300937077581E+01
3,0.4838,5.567364472144E+01,1.162861635164E+00,1.298836715651E+01
3,0.4845,5.550927566500E+01,1.149859952361E+00,1.296736353722E+01
3,0.4853,5.534555375434E+01,1.137017207668E+00,1.294635991793E+01
3,0.4861,5.518247286905E+01,1.124331122644E+00,1.292535629863E+01
3,0.4869,5.502002696295E+01,1.111799458086E+00,1.290435267934E+01
3,0.4877,5.485821006290E+01,1.099420013232E+00,1.288334906005E+01
3,0.4885,5.469701626769E+01,1.087190624976E+00,1.286234544075E+01
3,0.4893,5.453643974691E+01,1.075109167107E+00,1.284134182146E+01
3,0.4901,5.437647473986E+01,1.063173549561E+00,1.282033820217E+01
3,0.4909,5.421711555450E+01,1.051381717696E+00,1.279933458287E+01
3,0.4917,5.405835656637E+01,1.039731651578E+00,1.277833096358E+01
3,0.4925,5.390019221757E+01,1.028221365288E+00,1.275732734429E+01
3,0.4933,5.374261701572E+01,1.016848906247E+00,1.273632372499E+01
3,0.4941,5.358562553302E+01,1.005612354545E+00,1.271532010570E+01
3,0.4950,5.342921240521E+01,9.945098223022E-01,1.269431648641E+01
3,0.4958,5.327337233063E+01,9.835394530317E-01,1.267331286711E+01
3,0.4966,5.311810006927E+01,9.726994210225E-01,1.265230924782E+01
3,0.4974,5.296339044188E+01,9.619879307359E-01,1.263130562853E+01
3,0.4983,5.280923832898E+01,9.514032162148E-01,1.261030200924E+01
3,0.4991,5.265563867004E+01,9.409435405071E-01,1.258929838994E+01
3,0.4999,5.250258646257E+01,9.306071951018E-01,1.256829477065E+01
3,0.5008,5.235007676123E+01,9.203924993782E-01,1.254729115135E+01
3,0.5016,5.219810467703E+01,9.102978000663E-01,1.252628753206E+01
3,0.5024,5.204666537644E+01,9.003214707211E-01,1.250528391277E+01
3,0.5033,5.189575408063E+01,8.904619112071E-01,1.248428029348E+01
3,0.5041,5.174536606461E+01,8.807175471949E-01,1.246327667418E+01
3,0.5050,5.159549665647E+01,8.710868296689E-01,1.244227305489E+01
3,0.5058,5.144614123657E+01,8.615682344460E-01,1.242126943559E+01
3,0.5067,5.129729523682E+01,8.521602617044E-01,1.240026581630E+01
3,0.5076,5.114895413990E+01,8.428614355238E-01,1.237926219701E+01
3,0.5084,5.100111347849E+01,8.336703034340E-01,1.235825857772E+01
3,0.5093,5.085376883461E+01,8.245854359754E-01,1.233725495842E+01
3,0.5102,5.070691583886E+01,8.156054262671E-01,1.231625133913E+01
3,0.5110,5.056055016970E+01,8.067288895860E-01,1.229524771984E+01
3,0.5119,5.041466755283E+01,7.979544629537E-01,1.227424410054E+01
3,0.5128,5.026926376044E+01,7.892808047334E-01,1.225324048125E+01
3,0.5137,5.012433461056E+01,7.807065942345E-01,1.223223686196E+01
3,0.5145,4.997987596643E+01,7.722305313265E-01,1.221123324266E+01
3,0.5154,4.983588373582E+01,7.638513360606E-01,1.219022962337E+01
3,0.5163,4.969235387041E+01,7.555677482996E-01,1.216922600408E+01
3,0.5172,4.954928236518E+01,7.473785273556E-01,1.214822238478E+01
3,0.5181,4.940666525776E+01,7.392824516354E-01,1.212721876549E+01
3,0.5190,4.926449862786E+01,7.312783182935E-01,1.210621514620E+01
3,0.5199,4.912277859665E+01,7.233649428920E-01,1.208521152690E+01
3,0.5208,4.898150132617E+01,7.155411590682E-01,1.206420790761E+01
3,0.5217,4.884066301881E+01,7.078058182086E-01,1.204320428832E+01
3,0.5226,4.870025991667E+01,7.001577891305E-01,1.202220066902E+01
3,0.5235,4.856028830104E+01,6.925959577690E-01,1.200119704973E+01
3,0.5245,4.842074449186E+01,6.851192268717E-01,1.198019343044E+01
3,0.5254,4.828162484717E+01,6.777265156993E-01,1.195918981114E+01
3,0.5263,4.814292576256E+01,6.704167597318E-01,1.193818619185E+01
3,0.5272,4.800464367067E+01,6.631889103816E-01,1.191718257256E+01
3,0.5282,4.786677504070E+01,6.560419347123E-01,1.189617895326E+01
3,0.5291,4.772931637784E+01,6.489748151626E-01,1.187517533397E+01
3,0.5300,4.759226422282E+01,6.419865492766E-01,1.185417171468E+01
3,0.5310,4.745561515143E+01,6.350761494393E-01,1.183316809538E+01
3,0.5319,4.731936577398E+01,6.282426426172E-01,1.181216447609E+01
3,0.5329,4.718351273488E+01,6.214850701047E-01,1.179116085680E+01
3,0.5338,4.704805271217E+01,6.148024872754E-01,1.177015723750E+01
3,0.5348,4.691298241701E+01,6.081939633378E-01,1.174915361821E+01
3,0.5357,4.677829859329E+01,6.016585810969E-01,1.172814999892E+01
3,0.5367,4.664399801714E+01,5.951954367197E-01,1.170714637962E+01
3,0.5377,4.651007749651E+01,5.888036395060E-01,1.168614276033E+01
3,0.5386,4.637653387074E+01,5.824823116637E-01,1.166513914104E+01
3,0.5396,4.624336401011E+01,5.762305880877E-01,1.164413552174E+01
3,0.5406,4.611056481547E+01,5.700476161444E-01,1.162313190245E+01
3,0.5416,4.597813321776E+01,5.639325554599E-01,1.160212828316E+01
3,0.5425,4.584606617766E+01,5.578845777116E-01,1.158112466386E+01
3,0.5435,4.571436068517E+01,5.519028664258E-01,1.156012104457E+01
3,0.5445,4.558301375921E+01,5.459866167771E-01,1.153911742528E+01
3,0.5455,4.545202244723E+01,5.401350353930E-01,1.151811380598E+01
3,0.5465,4.532138382483E+01,5.343473401622E-01,1.149711018669E+01
3,0.5475,4.519109499541E+01,5.286227600462E-01,1.147610656740E+01
3,0.5485,4.506115308974E+01,5.229605348949E-01,1.145510294810E+01
3,0.5495,4.493155526564E+01,5.173599152654E-01,1.143409932881E+01
3,0.5505,4.480229870763E+01,5.118201622446E-01,1.141309570952E+01
3,0.5515,4.467338062652E+01,5.063405472752E-01,1.139209209023E+01
3,0.5526,4.454479825911E+01,5.009203519849E-01,1.137108847093E+01
3,0.5536,4.441654886781E+01,4.955588680187E-01,1.135008485164E+01
3,0.5546,4.428862974034E+01,4.902553968747E-01,1.132908123234E+01
3,0.5556,4.416103818934E+01,4.850092497432E-01,1.130807761305E+01
3,0.5567,4.403377155209E+01,4.798197473478E-01,1.128707399376E+01
3,0.5577,4.390682719017E+01,4.746862197910E-01,1.126607037447E+01
3,0.5588,4.378020248912E+01,4.696080064017E-01,1.124506675517E+01
3,0.5598,4.365389485814E+01,4.645844555855E-01,1.122406313588E+01
3,0.5608,4.352790172977E+01,4.596149246786E-01,1.120305951658E+01
3,0.5619,4.340222055960E+01,4.546987798034E-01,1.118205589729E+01
3,0.5630,4.327684882593E+01,4.498353957281E-01,1.116105227800E+01
3,0.5640,4.315178402954E+01,4.450241557273E-01,1.114004865871E+01
3,0.5651,4.302702369329E+01,4.402644514465E-01,1.111904503941E+01
3,0.5662,4.290256536193E+01,4.355556827687E-01,1.109804142012E+01
3,0.5672,4.277840660176E+01,4.308972576832E-01,1.107703780083E+01
3,0.5683,4.265454500036E+01,4.262885921568E-01,1.105603418153E+01
3,0.5694,4.253097816630E+01,4.217291100082E-01,1.103503056224E+01
3,0.5705,4.240770372889E+01,4.172182427834E-01,1.101402694295E+01
3,0.5716,4.228471933787E+01,4.127554296344E-01,1.099302332365E+01
3,0.5727,4.216202266319E+01,4.083401171998E-01,1.097201970436E+01
3,0.5738,4.203961139471E+01,4.039717594871E-01,1.095101608507E+01
3,0.5749,4.191748324194E+01,3.996498177582E-01,1.093001246577E+01
3,0.5760,4.179563593380E+01,3.953737604156E-01,1.090900884648E+01
3,0.5771,4.167406721837E+01,3.911430628919E-01,1.088800522719E+01
3,0.5782,4.155277486259E+01,3.869572075406E-01,1.086700160789E+01
3,0.5793,4.143175665210E+01,3.828156835289E-01,1.084599798860E+01
3,0.5804,4.131101039091E+01,3.787179867327E-01,1.082499436931E+01
3,0.5816,4.119053390120E+01,3.746636196331E-01,1.080399075001E+01
3,0.5827,4.107032502309E+01,3.706520912152E-01,1.078298713072E+01
3,0.5838,4.095038161438E+01,3.666829168682E-01,1.076198351143E+01
3,0.5850,4.083070155033E+01,3.627556182877E-01,1.074097989213E+01
3,0.5861,4.071128272345E+01,3.588697233792E-01,1.071997627284E+01
3,0.5873,4.059212304322E+01,3.550247661643E-01,1.069897265355E+01
3,0.5884,4.047322043594E+01,3.512202866872E-01,1.067796903425E+01
3,0.5896,4.035457284444E+01,3.474558309238E-01,1.065696541496E+01
3,0.5907,4.023617822791E+01,3.437309506922E-01,1.063596179567E+01
3,0.5919,4.011803456168E+01,3.400452035645E-01,1.061495817637E+01
3,0.5931,4.000013983697E+01,3.363981527804E-01,1.059395455708E+01
3,0.5943,3.988249206071E+01,3.327893671624E-01,1.057295093779E+01
3,0.5955,3.976508925535E+01,3.292184210319E-01,1.055194731849E+01
3,0.5966,3.964792945862E+01,3.256848941273E-01,1.053094369920E+01
3,0.5978,3.953101072335E+01,3.221883715236E-01,1.050994007991E+01
3,0.5990,3.941433111723E+01,3.187284435526E-01,1.048893646062E+01
3,0.6002,3.929788872270E+01,3.153047057256E-01,1.046793284132E+01
3,0.6014,3.918168163664E+01,3.119167586562E-01,1.044692922203E+01
3,0.6027,3.906570797028E+01,3.085642079856E-01,1.042592560273E+01
3,0.6039,3.894996584894E+01,3.052466643082E-01,1.040492198344E+01
3,0.6051,3.883445341188E+01,3.019637430991E-01,1.038391836415E+01
3,0.6063,3.871916881208E+01,2.987150646425E-01,1.036291474486E+01
3,0.6075,3.860411021610E+01,2.955002539616E-01,1.034191112556E+01
3,0.6088,3.848927580385E+01,2.923189407492E-01,1.032090750627E+01
3,0.6100,3.837466376845E+01,2.891707592999E-01,1.029990388697E+01
3,0.6113,3.826027231601E+01,2.860553484434E-01,1.027890026768E+01
3,0.6125,3.814609966550E+01,2.829723514787E-01,1.025789664839E+01
3,0.6138,3.803214404855E+01,2.799214161096E-01,1.023689302910E+01
3,0.6150,3.791840370925E+01,2.769021943812E-01,1.021588940980E+01
3,0.6163,3.780487690404E+01,2.739143426174E-01,1.019488579051E+01
3,0.6176,3.769156190150E+01,2.709575213594E-01,1.017388217122E+01
3,0.6189,3.757845698219E+01,2.680313953056E-01,1.015287855192E+01
3,0.6201,3.746556043849E+01,2.651356332520E-01,1.013187493263E+01
3,0.6214,3.735287057441E+01,2.622699080337E-01,1.011087131334E+01
3,0.6227,3.724038570548E+01,2.594338964678E-01,1.008986769404E+01
3,0.6240,3.712810415853E+01,2.566272792966E-01,1.006886407475E+01
3,0.6253,3.701602427158E+01,2.538497411319E-01,1.004786045546E+01
3,0.6266,3.690414439366E+01,2.511009704007E-01,1.002685683616E+01
3,0.6280,3.679246288463E+01,2.483806592912E-01,1.000585321687E+01
3,0.6293,3.668097811508E+01,2.456885036999E-01,9.984849597575E+00
3,0.6306,3.656968846614E+01,2.430242031797E-01,9.963845978282E+00
3,0.6319,3.645859232931E+01,2.403874608884E-01,9.942842358989E+00
3,0.6333,3.634768810636E+01,2.377779835386E-01,9.921838739696E+00
3,0.6346,3.623697420916E+01,2.351954813480E-01,9.900835120403E+00
3,0.6360,3.612644905950E+01,2.326396679906E-01,9.879831501110E+00
3,0.6373,3.601611108898E+01,2.301102605489E-01,9.858827881817E+00
3,0.6387,3.590595873888E+01,2.276069794664E-01,9.837824262522E+00
3,0.6400,3.579599045995E+01,2.251295485016E-01,9.816820643229E+00
3,0.6414,3.568620471234E+01,2.226776946816E-01,9.795817023936E+00
3,0.6428,3.557659996540E+01,2.202511482577E-01,9.774813404643E+00
3,0.6442,3.546717469759E+01,2.178496426609E-01,9.753809785350E+00
3,0.6456,3.535792739630E+01,2.154729144583E-01,9.732806166058E+00
3,0.6470,3.524885655774E+01,2.131207033103E-01,9.711802546765E+00
3,0.6484,3.513996068676E+01,2.107927519281E-01,9.690798927469E+00
3,0.6498,3.503123829678E+01,2.084888060326E-01,9.669795308176E+00
3,0.6512,3.492268790959E+01,2.062086143133E-01,9.648791688884E+00
3,0.6526,3.481430805525E+01,2.039519283879E-01,9.627788069591E+00
3,0.6540,3.470609727197E+01,2.017185027628E-01,9.606784450298E+00
3,0.6555,3.459805410593E+01,1.995080947943E-01,9.585780831005E+00
3,0.6569,3.449017711118E+01,1.973204646498E-01,9.564777211712E+00
3,0.6584,3.438246484952E+01,1.951553752701E-01,9.543773592417E+00
3,0.6598,3.427491589032E+01,1.930125923327E-01,9.522769973124E+00
3,0.6613,3.416752881046E+01,1.908918842143E-01,9.501766353831E+00
3,0.6627,3.406030219415E+01,1.887930219553E-01,9.480762734538E+00
3,0.6642,3.395323463282E+01,1.867157792244E-01,9.459759115245E+00
3,0.6657,3.384632472499E+01,1.846599322830E-01,9.438755495952E+00
3,0.6672,3.373957107613E+01,1.826252599513E-01,9.417751876659E+00
3,0.6687,3.363297229857E+01,1.806115435743E-01,9.396748257364E+00
3,0.6702,3.352652701135E+01,1.786185669883E-01,9.375744638071E+00
3,0.6717,3.342023384008E+01,1.766461164881E-01,9.354741018778E+00
3,0.6732,3.331409141685E+01,1.746939807943E-01,9.333737399485E+00
3,0.6747,3.320809838009E+01,1.727619510221E-01,9.312733780192E+00
3,0.6762,3.310225337444E+01,1.708498206493E-01,9.291730160899E+00
3,0.6777,3.299655505064E+01,1.689573854854E-01,9.270726541606E+00
3,0.6793,3.289100206541E+01,1.670844436416E-01,9.249722922313E+00
3,0.6808,3.278559308130E+01,1.652307955002E-01,9.228719303018E+00
3,0.6824,3.268032676661E+01,1.633962436855E-01,9.207715683725E+00
3,0.6839,3.257520179525E+01,1.615805930345E-01,9.186712064432E+00
3,0.6855,3.247021684661E+01,1.597836505682E-01,9.165708445139E+00
3,0.6871,3.236537060544E+01,1.580052254634E-01,9.144704825846E+00
3,0.6887,3.226066176175E+01,1.562451290250E-01,9.123701206553E+00
3,0.6903,3.215608901070E+01,1.545031746582E-01,9.102697587260E+00
3,0.6919,3.205165105242E+01,1.527791778420E-01,9.081693967965E+00
3,0.6935,3.194734659195E+01,1.510729561023E-01,9.060690348672E+00
3,0.6951,3.184317433912E+01,1.493843289856E-01,9.039686729379E+00
3,0.6967,3.173913300838E+01,1.477131180335E-01,9.018683110086E+00
3,0.6983,3.163522131873E+01,1.460591467570E-01,8.997679490793E+00
3,0.6999,3.153143799359E+01,1.444222406116E-01,8.976675871500E+00
3,0.7016,3.142778176068E+01,1.428022269722E-01,8.955672252207E+00
3,0.7032,3.132425135189E+01,1.411989351096E-01,8.934668632912E+00
3,0.7049,3.122084550317E+01,1.396121961655E-01,8.913665013619E+00
3,0.7066,3.111756295441E+01,1.380418431295E-01,8.892661394326E+00
3,0.7082,3.101440244935E+01,1.364877108159E-01,8.871657775033E+00
3,0.7099,3.091136273540E+01,1.349496358401E-01,8.850654155740E+00
3,0.7116,3.080844256359E+01,1.334274565968E-01,8.829650536447E+00
3,0.7133,3.070564068838E+01,1.319210132369E-01,8.808646917154E+00
3,0.7150,3.060295586761E+01,1.304301476464E-01,8.787643297859E+00
3,0.7167,3.050038686235E+01,1.289547034238E-01,8.766639678566E+00
3,0.7184,3.039793243676E+01,1.274945258597E-01,8.745636059273E+00
3,0.7202,3.029559135800E+01,1.260494619151E-01,8.724632439980E+00
3,0.7219,3.019336239612E+01,1.246193602007E-01,8.703628820687E+00
3,0.7237,3.009124432389E+01,1.232040709570E-01,8.682625201394E+00
3,0.7254,2.998923591674E+01,1.218034460336E-01,8.661621582101E+00
3,0.7272,2.988733595258E+01,1.204173388697E-01,8.640617962808E+00
3,0.7289,2.978554321174E+01,1.190456044741E-01,8.619614343513E+00
3,0.7307,2.968385647678E+01,1.176880994065E-01,8.598610724220E+00
3,0.7325,2.958227453244E+01,1.163446817581E-01,8.577607104927E+00
3,0.7343,2.948079616547E+01,1.150152111327E-01,8.556603485634E+00
3,0.7361,2.937942016449E+01,1.136995486286E-01,8.535599866341E+00
3,0.7379,2.927814531994E+01,1.123975568204E-01,8.514596247048E+00
3,0.7398,2.917697042387E+01,1.111090997403E-01,8.493592627755E+00
3,0.7416,2.907589426987E+01,1.098340428615E-01,8.472589008460E+00
3,0.7434,2.897491565294E+01,1.085722530798E-01,8.451585389167E+00
3,0.7453,2.887403336932E+01,1.073235986969E-01,8.430581769874E+00
3,0.7471,2.877324621642E+01,1.060879494030E-01,8.409578150581E+00
3,0.7490,2.867255299266E+01,1.048651762607E-01,8.388574531288E+00
3,0.7509,2.857195249732E+01,1.036551516877E-01,8.367570911995E+00
3,0.7528,2.847144353047E+01,1.024577494411E-01,8.346567292702E+00
3,0.7547,2.837102489278E+01,1.012728446012E-01,8.325563673407E+00
3,0.7566,2.827069538542E+01,1.001003135555E-01,8.304560054114E+00
3,0.7585,2.817045380992E+01,9.894003398322E-02,8.283556434821E+00
3,0.7604,2.807029896802E+01,9.779188484002E-02,8.262552815528E+00
3,0.7624,2.797022966156E+01,9.665574634252E-02,8.241549196235E+00
3,0.7643,2.787024469233E+01,9.553149995357E-02,8.220545576942E+00
3,0.7663,2.777034286193E+01,9.441902836737E-02,8.199541957649E+00
3,0.7683,2.767052297163E+01,9.331821549492E-02,8.178538338354E+00
3,0.7702,2.757078382223E+01,9.222894644968E-02,8.157534719061E+00
3,0.7722,2.747112421394E+01,9.115110753333E-02,8.136531099768E+00
3,0.7742,2.737154294619E+01,9.008458622188E-02,8.115527480475E+00
3,0.7762,2.727203881753E+01,8.902927115181E-02,8.094523861182E+00
3,0.7782,2.717261062545E+01,8.798505210651E-02,8.073520241889E+00
3,0.7803,2.707325716626E+01,8.695182000283E-02,8.052516622596E+00
3,0.7823,2.697397723491E+01,8.592946687788E-02,8.031513003303E+00
3,0.7844,2.687476962488E+01,8.491788587598E-02,8.010509384008E+00
3,0.7864,2.677563312798E+01,8.391697123572E-02,7.989505764715E+00
3,0.7885,2.667656653421E+01,8.292661827733E-02,7.968502145422E+00
3,0.7906,2.657756863163E+01,8.194672339011E-02,7.947498526129E+00
3,0.7927,2.647863820616E+01,8.097718402008E-02,7.926494906836E+00
3,0.7948,2.637977404145E+01,8.001789865776E-02,7.905491287543E+00
3,0.7969,2.628097491867E+01,7.906876682617E-02,7.884487668250E+00
3,0.7990,2.618223961643E+01,7.812968906893E-02,7.863484048955E+00
3,0.8012,2.608356691051E+01,7.720056693855E-02,7.842480429662E+00
3,0.8033,2.598495557376E+01,7.628130298488E-02,7.821476810369E+00
3,0.8055,2.588640437591E+01,7.537180074372E-02,7.800473191076E+00
3,0.8077,2.578791208338E+01,7.447196472554E-02,7.779469571783E+00
3,0.8098,2.568947745909E+01,7.358170040440E-02,7.758465952490E+00
3,0.8120,2.559109926234E+01,7.270091420698E-02,7.737462333197E+00
3,0.8143,2.549277624856E+01,7.182951350180E-02,7.716458713902E+00
3,0.8165,2.539450716915E+01,7.096740658852E-02,7.695455094609E+00
3,0.8187,2.529629077129E+01,7.011450268745E-02,7.674451475316E+00
3,0.8210,2.519812579774E+01,6.927071192915E-02,7.653447856023E+00
3,0.8232,2.510001098668E+01,6.843594534416E-02,7.632444236731E+00
3,0.8255,2.500194507144E+01,6.761011485293E-02,7.611440617438E+00
3,0.8278,2.490392678035E+01,6.679313325583E-02,7.590436998145E+00
3,0.8301,2.480595483654E+01,6.598491422328E-02,7.569433378849E+00
3,0.8324,2.470802795769E+01,6.518537228605E-02,7.548429759557E+00
3,0.8347,2.461014485585E+01,6.439442282567E-02,7.527426140264E+00
3,0.8370,2.451230423720E+01,6.361198206498E-02,7.506422520971E+00
3,0.8394,2.441450480185E+01,6.283796705874E-02,7.485418901678E+00
3,0.8418,2.431674524360E+01,6.207229568447E-02,7.464415282385E+00
3,0.8441,2.421902424970E+01,6.131488663331E-02,7.443411663092E+00
3,0.8465,2.412134050064E+01,6.056565940108E-02,7.422408043799E+00
3,0.8489,2.402369266991E+01,5.982453427938E-02,7.401404424504E+00
3,0.8513,2.392607942373E+01,5.909143234689E-02,7.380400805211E+00
3,0.8538,2.382849942083E+01,5.836627546067E-02,7.359397185918E+00
3,0.8562,2.373095131218E+01,5.764898624771E-02,7.338393566625E+00
3,0.8587,2.363343374075E+01,5.693948809649E-02,7.317389947332E+00
3,0.8611,2.353594534120E+01,5.623770514869E-02,7.296386328039E+00
3,0.8636,2.343848473969E+01,5.554356229097E-02,7.275382708746E+00
