Modenumber, Lambda (um), beta  (per um), alpha/2  (per um), k0  (per um); Thickness=1 um
0,0.4000,8.811537637262E+01,4.649557127313E+00,15.7080
0,0.4010,8.745170585885E+01,4.529847561859E+00,15.6688
0,0.4020,8.679122103008E+01,4.410733566383E+00,15.6298
0,0.4030,8.613401766943E+01,4.292210707361E+00,15.5910
0,0.4040,8.548023340656E+01,4.174274595166E+00,15.5524
0,0.4050,8.482964107269E+01,4.056920883525E+00,15.5140
0,0.4060,8.418213835953E+01,3.940145268985E+00,15.4758
0,0.4070,8.353782168384E+01,3.823943490389E+00,15.4378
0,0.4080,8.289682891835E+01,3.708311328355E+00,15.4000
0,0.4090,8.225865423882E+01,3.593244604766E+00,15.3623
0,0.4100,8.162391819073E+01,3.478739182268E+00,15.3248
0,0.4110,8.110222574904E+01,3.392308563657E+00,15.2876
0,0.4120,8.058306936752E+01,3.306297511157E+00,15.2504
0,0.4130,8.006642855644E+01,3.220702977070E+00,15.2135
0,0.4140,7.955224530086E+01,3.135521943148E+00,15.1768
0,0.4150,7.904060400608E+01,3.050751420233E+00,15.1402
0,0.4160,7.853138451577E+01,2.966388447909E+00,15.1038
0,0.4170,7.802465100981E+01,2.882430094157E+00,15.0676
0,0.4180,7.752030427698E+01,2.798873455016E+00,15.0315
0,0.4190,7.701840869956E+01,2.715715654249E+00,14.9957
0,0.4200,7.651888591258E+01,2.632953843009E+00,14.9600
0,0.4210,7.608294364487E+01,2.569986959374E+00,14.9244
0,0.4220,7.564917086629E+01,2.507318496988E+00,14.8891
0,0.4230,7.521725172606E+01,2.444946339389E+00,14.8539
0,0.4240,7.478741220451E+01,2.382868390081E+00,14.8188
0,0.4250,7.435957700770E+01,2.321082572299E+00,14.7840
0,0.4260,7.393386454051E+01,2.259586828779E+00,14.7493
0,0.4270,7.351018053447E+01,2.198379121528E+00,14.7147
0,0.4280,7.308831431153E+01,2.137457431601E+00,14.6803
0,0.4290,7.266845832153E+01,2.076819758877E+00,14.6461
0,0.4300,7.225051577572E+01,2.016464121839E+00,14.6121
0,0.4310,7.188260647045E+01,1.966593266679E+00,14.5782
0,0.4320,7.151663700063E+01,1.916953295107E+00,14.5444
0,0.4330,7.115208391326E+01,1.867542607469E+00,14.5108
0,0.4340,7.078940413199E+01,1.818359618852E+00,14.4774
0,0.4350,7.042834482863E+01,1.769402758918E+00,14.4441
0,0.4360,7.006882394527E+01,1.720670471737E+00,14.4110
0,0.4370,6.971119620787E+01,1.672161215618E+00,14.3780
0,0.4380,6.935493270204E+01,1.623873462951E+00,14.3452
0,0.4390,6.900033357035E+01,1.575805700047E+00,14.3125
0,0.4400,6.864732737895E+01,1.527956426973E+00,14.2800
0,0.4410,6.831892412167E+01,1.495002020225E+00,14.2476
0,0.4420,6.799179413395E+01,1.462196728440E+00,14.2154
0,0.4430,6.766639600727E+01,1.429539541810E+00,14.1833
0,0.4440,6.734215103781E+01,1.397029459624E+00,14.1513
0,0.4450,6.701969809692E+01,1.364665490167E+00,14.1195
0,0.4460,6.669837909256E+01,1.332446650618E+00,14.0879
0,0.4470,6.637853959228E+01,1.300371966950E+00,14.0563
0,0.4480,6.606038130311E+01,1.268440473834E+00,14.0250
0,0.4490,6.574332868256E+01,1.236651214541E+00,13.9937
0,0.4500,6.542774595097E+01,1.205003240845E+00,13.9626
0,0.4510,6.513744647364E+01,1.181543941427E+00,13.9317
0,0.4520,6.484819971447E+01,1.158188444218E+00,13.9009
0,0.4530,6.456046327746E+01,1.134936061787E+00,13.8702
0,0.4540,6.427372294238E+01,1.111786112760E+00,13.8396
0,0.4550,6.398855583784E+01,1.088737921749E+00,13.8092
0,0.4560,6.370448524797E+01,1.065790819296E+00,13.7789
0,0.4570,6.342161787135E+01,1.042944141799E+00,13.7488
0,0.4580,6.313991079421E+01,1.020197231453E+00,13.7187
0,0.4590,6.285968377119E+01,9.975494361844E-01,13.6889
0,0.4600,6.258036504981E+01,9.750001095908E-01,13.6591
0,0.4610,6.232164088832E+01,9.602165502576E-01,13.6295
0,0.4620,6.206372652571E+01,9.454969890168E-01,13.6000
0,0.4630,6.180719767542E+01,9.308410111938E-01,13.5706
0,0.4640,6.155154391124E+01,9.162482056890E-01,13.5413
0,0.4650,6.129722141196E+01,9.017181649391E-01,13.5122
0,0.4660,6.104376106114E+01,8.872504848791E-01,13.4832
0,0.4670,6.079163651076E+01,8.728447649050E-01,13.4544
0,0.4680,6.054027997006E+01,8.585006078367E-01,13.4256
0,0.4690,6.029032563123E+01,8.442176198818E-01,13.3970
0,0.4700,6.004112585638E+01,8.299954105990E-01,13.3685
0,0.4710,5.980923544656E+01,8.187857561508E-01,13.3401
0,0.4720,5.957836781211E+01,8.076236002383E-01,13.3118
0,0.4730,5.934816739301E+01,7.965086416024E-01,13.2837
0,0.4740,5.911920818564E+01,7.854405815261E-01,13.2557
0,0.4750,5.889125318679E+01,7.744191238081E-01,13.2278
0,0.4760,5.866394751383E+01,7.634439747359E-01,13.2000
0,0.4770,5.843786445709E+01,7.525148430602E-01,13.1723
0,0.4780,5.821249792638E+01,7.416314399690E-01,13.1447
0,0.4790,5.798830248001E+01,7.307934790619E-01,13.1173
0,0.4800,5.776504189535E+01,7.200006763252E-01,13.0900
0,0.4810,5.755421515654E+01,7.108320372249E-01,13.0628
0,0.4820,5.734449266955E+01,7.017014422703E-01,13.0357
0,0.4830,5.713563905543E+01,6.926086551623E-01,13.0087
0,0.4840,5.692741941353E+01,6.835534415547E-01,12.9818
0,0.4850,5.672028766373E+01,6.745355690342E-01,12.9550
0,0.4860,5.651404917999E+01,6.655548071001E-01,12.9284
0,0.4870,5.630836904778E+01,6.566109271453E-01,12.9018
0,0.4880,5.610376078825E+01,6.477037024362E-01,12.8754
0,0.4890,5.590004879202E+01,6.388329080940E-01,12.8490
0,0.4900,5.569688109760E+01,6.299983210756E-01,12.8228
0,0.4910,5.551137188620E+01,6.223603818808E-01,12.7967
0,0.4920,5.532667574893E+01,6.147534912194E-01,12.7707
0,0.4930,5.514268988907E+01,6.071774601550E-01,12.7448
0,0.4940,5.495944905385E+01,5.996321012811E-01,12.7190
0,0.4950,5.477672016561E+01,5.921172287057E-01,12.6933
0,0.4960,5.459495602964E+01,5.846326580358E-01,12.6677
0,0.4970,5.441392350980E+01,5.771782063626E-01,12.6422
0,0.4980,5.423361820763E+01,5.697536922463E-01,12.6168
0,0.4990,5.405407491374E+01,5.623589357017E-01,12.5916
0,0.5000,5.387523052931E+01,5.549937581832E-01,12.5664
0,0.5010,5.370054837943E+01,5.478686762100E-01,12.5413
0,0.5020,5.352688717033E+01,5.407719810176E-01,12.5163
0,0.5030,5.335389713566E+01,5.337035033011E-01,12.4914
0,0.5040,5.318155466603E+01,5.266630750993E-01,12.4666
0,0.5050,5.300969464723E+01,5.196505297815E-01,12.4420
0,0.5060,5.283873303295E+01,5.126657020341E-01,12.4174
0,0.5070,5.266844598003E+01,5.057084278479E-01,12.3929
0,0.5080,5.249886855818E+01,4.987785445049E-01,12.3685
0,0.5090,5.232993821660E+01,4.918758905661E-01,12.3442
0,0.5100,5.216163158833E+01,4.850003058583E-01,12.3200
0,0.5110,5.199990987696E+01,4.804214475246E-01,12.2959
0,0.5120,5.183906589820E+01,4.758604753562E-01,12.2718
0,0.5130,5.167881009739E+01,4.713172847558E-01,12.2479
0,0.5140,5.151923629287E+01,4.667917719397E-01,12.2241
0,0.5150,5.136013042912E+01,4.622838339308E-01,12.2004
0,0.5160,5.120186683234E+01,4.577933685497E-01,12.1767
0,0.5170,5.104387616661E+01,4.533202744081E-01,12.1532
0,0.5180,5.088672164414E+01,4.488644509002E-01,12.1297
0,0.5190,5.073017280635E+01,4.444257981958E-01,12.1063
0,0.5200,5.057422616613E+01,4.400042172326E-01,12.0830
0,0.5210,5.042613534589E+01,4.351714847982E-01,12.0599
0,0.5220,5.027859250693E+01,4.303572685800E-01,12.0368
0,0.5230,5.013157500908E+01,4.255614623665E-01,12.0137
0,0.5240,4.998491152886E+01,4.207839607569E-01,11.9908
0,0.5250,4.983905170669E+01,4.160246591534E-01,11.9680
0,0.5260,4.969370762417E+01,4.112834537537E-01,11.9452
0,0.5270,4.954897426115E+01,4.065602415434E-01,11.9226
0,0.5280,4.940476875343E+01,4.018549202884E-01,11.9000
0,0.5290,4.926106965831E+01,3.971673885278E-01,11.8775
0,0.5300,4.911797086575E+01,3.924975455662E-01,11.8551
0,0.5310,4.897891297859E+01,3.884298288572E-01,11.8327
0,0.5320,4.884037771990E+01,3.843774043163E-01,11.8105
0,0.5330,4.870236215382E+01,3.803401858712E-01,11.7883
0,0.5340,4.856490207512E+01,3.763180880945E-01,11.7663
0,0.5350,4.842793650579E+01,3.723110261973E-01,11.7443
0,0.5360,4.829117901818E+01,3.683189160236E-01,11.7224
0,0.5370,4.815525209580E+01,3.643416740442E-01,11.7005
0,0.5380,4.801994367508E+01,3.603792173510E-01,11.6788
0,0.5390,4.788483400838E+01,3.564314636510E-01,11.6571
0,0.5400,4.775041464168E+01,3.524983312611E-01,11.6355
0,0.5410,4.762108641938E+01,3.491441805176E-01,11.6140
0,0.5420,4.749223519711E+01,3.458024067141E-01,11.5926
0,0.5430,4.736385834459E+01,3.424729414697E-01,11.5712
0,0.5440,4.723599186660E+01,3.391557169064E-01,11.5500
0,0.5450,4.710857522922E+01,3.358506656442E-01,11.5288
0,0.5460,4.698158658645E+01,3.325577207969E-01,11.5077
0,0.5470,4.685511985948E+01,3.292768159674E-01,11.4866
0,0.5480,4.672883191441E+01,3.260078852430E-01,11.4657
0,0.5490,4.660349122862E+01,3.227508631916E-01,11.4448
0,0.5500,4.647840244689E+01,3.195056848567E-01,11.4240
0,0.5510,4.635689527518E+01,3.164057036630E-01,11.4032
0,0.5520,4.623631496869E+01,3.133169542852E-01,11.3826
0,0.5530,4.611592747319E+01,3.102393757912E-01,11.3620
0,0.5540,4.599601281542E+01,3.071729076889E-01,11.3415
0,0.5550,4.587651089448E+01,3.041174899221E-01,11.3211
0,0.5560,4.575740016612E+01,3.010730628667E-01,11.3007
0,0.5570,4.563877450272E+01,2.980395673267E-01,11.2804
0,0.5580,4.552029202116E+01,2.950169445307E-01,11.2602
0,0.5590,4.540271916962E+01,2.920051361274E-01,11.2400
0,0.5600,4.528509937071E+01,2.890040841827E-01,11.2200
0,0.5610,4.517035511731E+01,2.866666896486E-01,11.2000
0,0.5620,4.505630050078E+01,2.843376132444E-01,11.1800
0,0.5630,4.494235090889E+01,2.820168106464E-01,11.1602
0,0.5640,4.482860038765E+01,2.797042378447E-01,11.1404
0,0.5650,4.471549455107E+01,2.773998511415E-01,11.1207
0,0.5660,4.460301187409E+01,2.751036071475E-01,11.1010
0,0.5670,4.449045989897E+01,2.728154627795E-01,11.0815
0,0.5680,4.437852688924E+01,2.705353752579E-01,11.0619
0,0.5690,4.426726813208E+01,2.682633021037E-01,11.0425
0,0.5700,4.415610017029E+01,2.659992011361E-01,11.0231
0,0.5710,4.404866929606E+01,2.637650381238E-01,11.0038
0,0.5720,4.394133293841E+01,2.615386868703E-01,10.9846
0,0.5730,4.383485514127E+01,2.593201064764E-01,10.9654
0,0.5740,4.372854558749E+01,2.571092563277E-01,10.9463
0,0.5750,4.362232386322E+01,2.549060960926E-01,10.9273
0,0.5760,4.351695460406E+01,2.527105857194E-01,10.9083
0,0.5770,4.341170866069E+01,2.505226854341E-01,10.8894
0,0.5780,4.330686482265E+01,2.483423557381E-01,10.8706
0,0.5790,4.320236379151E+01,2.461695574055E-01,10.8518
0,0.5800,4.309818458631E+01,2.440042514809E-01,10.8331
0,0.5810,4.299657657512E+01,2.420237559709E-01,10.8144
0,0.5820,4.289527921892E+01,2.400500662874E-01,10.7959
0,0.5830,4.279432897682E+01,2.380831474090E-01,10.7773
0,0.5840,4.269376625650E+01,2.361229645541E-01,10.7589
0,0.5850,4.259350095283E+01,2.341694831791E-01,10.7405
0,0.5860,4.249373143417E+01,2.322226689760E-01,10.7222
0,0.5870,4.239400195247E+01,2.302824878708E-01,10.7039
0,0.5880,4.229479902633E+01,2.283489060209E-01,10.6857
0,0.5890,4.219589450710E+01,2.264218898141E-01,10.6675
0,0.5900,4.209760454455E+01,2.245014058655E-01,10.6495
0,0.5910,4.200146781706E+01,2.229021118543E-01,10.6314
0,0.5920,4.190571259096E+01,2.213082208635E-01,10.6135
0,0.5930,4.181000048846E+01,2.197197055589E-01,10.5956
0,0.5940,4.171509220218E+01,2.181365387908E-01,10.5778
0,0.5950,4.162026193624E+01,2.165586935916E-01,10.5600
0,0.5960,4.152578759807E+01,2.149861431749E-01,10.5423
0,0.5970,4.143161040844E+01,2.134188609339E-01,10.5246
0,0.5980,4.133770973983E+01,2.118568204394E-01,10.5070
0,0.5990,4.124418029249E+01,2.102999954392E-01,10.4895
0,0.6000,4.115094227787E+01,2.087483598555E-01,10.4720
0,0.6010,4.105901769859E+01,2.068453875867E-01,10.4546
0,0.6020,4.096745515939E+01,2.049487374849E-01,10.4372
0,0.6030,4.087641775657E+01,2.030583780965E-01,10.4199
0,0.6040,4.078544140526E+01,2.011742781763E-01,10.4026
0,0.6050,4.069472741435E+01,1.992964066856E-01,10.3854
0,0.6060,4.060436937303E+01,1.974247327905E-01,10.3683
0,0.6070,4.051403005492E+01,1.955592258606E-01,10.3512
0,0.6080,4.042446807129E+01,1.936998554665E-01,10.3342
0,0.6090,4.033495991890E+01,1.918465913792E-01,10.3172
0,0.6100,4.024578284102E+01,1.899994035676E-01,10.3003
0,0.6110,4.015905729635E+01,1.885788551254E-01,10.2834
0,0.6120,4.007231683688E+01,1.871629489983E-01,10.2666
0,0.6130,3.998604560180E+01,1.857516624670E-01,10.2499
0,0.6140,3.990027627775E+01,1.843449729604E-01,10.2332
0,0.6150,3.981454599546E+01,1.829428580537E-01,10.2166
0,0.6160,3.972905571789E+01,1.815452954681E-01,10.2000
0,0.6170,3.964389895753E+01,1.801522630692E-01,10.1834
0,0.6180,3.955897951550E+01,1.787637388658E-01,10.1670
0,0.6190,3.947433400370E+01,1.773797010088E-01,10.1505
0,0.6200,3.938996109920E+01,1.760001277900E-01,10.1342
0,0.6210,3.930690511827E+01,1.747828361126E-01,10.1179
0,0.6220,3.922409687845E+01,1.735694585564E-01,10.1016
0,0.6230,3.914177492257E+01,1.723599762732E-01,10.0854
0,0.6240,3.905951617502E+01,1.711543705359E-01,10.0692
0,0.6250,3.897724166702E+01,1.699526227368E-01,10.0531
0,0.6260,3.889570832688E+01,1.687547143877E-01,10.0370
0,0.6270,3.881419559842E+01,1.675606271177E-01,10.0210
0,0.6280,3.873297987834E+01,1.663703426735E-01,10.0051
0,0.6290,3.865200312505E+01,1.651838429175E-01,9.9892
0,0.6300,3.857150354403E+01,1.640011098274E-01,9.9733
0,0.6310,3.849201155901E+01,1.627335037055E-01,9.9575
0,0.6320,3.841280846760E+01,1.614699089954E-01,9.9417
0,0.6330,3.833383635244E+01,1.602103066856E-01,9.9260
0,0.6340,3.825507513157E+01,1.589546778847E-01,9.9104
0,0.6350,3.817661816322E+01,1.577030038202E-01,9.8948
0,0.6360,3.809826007041E+01,1.564552658376E-01,9.8792
0,0.6370,3.802064340649E+01,1.552114453998E-01,9.8637
0,0.6380,3.794286538146E+01,1.539715240855E-01,9.8483
0,0.6390,3.786538691519E+01,1.527354835892E-01,9.8328
0,0.6400,3.778787345142E+01,1.515033057194E-01,9.8175
0,0.6410,3.771205459568E+01,1.502857547756E-01,9.8022
0,0.6420,3.763623317452E+01,1.490719968254E-01,9.7869
0,0.6430,3.756068485744E+01,1.478620141721E-01,9.7717
0,0.6440,3.748535191564E+01,1.466557892289E-01,9.7565
0,0.6450,3.741047199053E+01,1.454533045181E-01,9.7414
0,0.6460,3.733558542718E+01,1.442545426701E-01,9.7263
0,0.6470,3.726096758376E+01,1.430594864230E-01,9.7113
0,0.6480,3.718656082812E+01,1.418681186210E-01,9.6963
0,0.6490,3.711234525231E+01,1.406804222144E-01,9.6813
0,0.6500,3.703841505304E+01,1.394963802583E-01,9.6664
0,0.6510,3.696565255018E+01,1.383816067262E-01,9.6516
0,0.6520,3.689333235125E+01,1.372702527448E-01,9.6368
0,0.6530,3.682099549336E+01,1.361623026040E-01,9.6220
0,0.6540,3.674891701150E+01,1.350577406900E-01,9.6073
0,0.6550,3.667703940789E+01,1.339565514841E-01,9.5926
0,0.6560,3.660534285540E+01,1.328587195624E-01,9.5780
0,0.6570,3.653392049342E+01,1.317642295948E-01,9.5634
0,0.6580,3.646267719597E+01,1.306730663444E-01,9.5489
0,0.6590,3.639192535697E+01,1.295852146669E-01,9.5344
0,0.6600,3.632109374426E+01,1.285006595096E-01,9.5200
0,0.6610,3.625147839106E+01,1.275885851522E-01,9.5056
0,0.6620,3.618192623996E+01,1.266792663065E-01,9.4912
0,0.6630,3.611307669971E+01,1.257726905041E-01,9.4769
0,0.6640,3.604403187825E+01,1.248688453517E-01,9.4626
0,0.6650,3.597525050397E+01,1.239677185306E-01,9.4484
0,0.6660,3.590639989530E+01,1.230692977960E-01,9.4342
0,0.6670,3.583823016884E+01,1.221735709767E-01,9.4201
0,0.6680,3.577002693262E+01,1.212805259742E-01,9.4060
0,0.6690,3.570206466611E+01,1.203901507625E-01,9.3919
0,0.6700,3.563428610465E+01,1.195024333871E-01,9.3779
0,0.6710,3.556692791835E+01,1.185396414913E-01,9.3639
0,0.6720,3.549957815452E+01,1.175797150475E-01,9.3500
0,0.6730,3.543214535130E+01,1.166226412826E-01,9.3361
0,0.6740,3.536566132800E+01,1.156684074991E-01,9.3222
0,0.6750,3.529858819473E+01,1.147170010751E-01,9.3084
0,0.6760,3.523202453298E+01,1.137684094629E-01,9.2947
0,0.6770,3.516563838483E+01,1.128226201894E-01,9.2809
0,0.6780,3.509966615765E+01,1.118796208547E-01,9.2672
0,0.6790,3.503365120954E+01,1.109393991321E-01,9.2536
0,0.6800,3.496786743285E+01,1.100019427676E-01,9.2400
0,0.6810,3.490317569428E+01,1.091908734748E-01,9.2264
0,0.6820,3.483863574126E+01,1.083821826843E-01,9.2129
0,0.6830,3.477434043923E+01,1.075758599489E-01,9.1994
0,0.6840,3.471045100252E+01,1.067718948823E-01,9.1859
0,0.6850,3.464663960635E+01,1.059702771589E-01,9.1725
0,0.6860,3.458272022612E+01,1.051709965134E-01,9.1592
0,0.6870,3.451917042657E+01,1.043740427403E-01,9.1458
0,0.6880,3.445576754416E+01,1.035794056933E-01,9.1325
0,0.6890,3.439282239373E+01,1.027870752850E-01,9.1193
0,0.6900,3.432976713085E+01,1.019970414865E-01,9.1061
0,0.6910,3.426875891440E+01,1.012374822786E-01,9.0929
0,0.6920,3.420788917217E+01,1.004801183286E-01,9.0797
0,0.6930,3.414746849279E+01,9.972494013304E-02,9.0666
0,0.6940,3.408692956234E+01,9.897193824355E-02,9.0536
0,0.6950,3.402662029868E+01,9.822110326597E-02,9.0406
0,0.6960,3.396644652328E+01,9.747242586017E-02,9.0276
0,0.6970,3.390671860161E+01,9.672589673961E-02,9.0146
0,0.6980,3.384665295109E+01,9.598150667096E-02,9.0017
0,0.6990,3.378724839153E+01,9.523924647376E-02,8.9888
0,0.7000,3.372777736825E+01,9.449910701998E-02,8.9760
0,0.7010,3.366754677007E+01,9.394213535809E-02,8.9632
0,0.7020,3.360754323553E+01,9.338675051004E-02,8.9504
0,0.7030,3.354792751049E+01,9.283294570424E-02,8.9377
0,0.7040,3.348824520319E+01,9.228071420755E-02,8.9250
0,0.7050,3.342869445786E+01,9.173004932503E-02,8.9123
0,0.7060,3.336936783255E+01,9.118094439968E-02,8.8997
0,0.7070,3.331017134087E+01,9.063339281218E-02,8.8871
0,0.7080,3.325141482025E+01,9.008738798057E-02,8.8746
0,0.7090,3.319253246540E+01,8.954292336005E-02,8.8620
0,0.7100,3.313387135095E+01,8.899999244268E-02,8.8496
0,0.7110,3.307698689079E+01,8.849367208440E-02,8.8371
0,0.7120,3.302075063455E+01,8.798877397431E-02,8.8247
0,0.7130,3.296427290249E+01,8.748529212820E-02,8.8123
0,0.7140,3.290800863573E+01,8.698322059539E-02,8.8000
0,0.7150,3.285162827701E+01,8.648255345848E-02,8.7877
0,0.7160,3.279614858197E+01,8.598328483312E-02,8.7754
0,0.7170,3.274029733140E+01,8.548540886780E-02,8.7632
0,0.7180,3.268465688804E+01,8.498891974362E-02,8.7510
0,0.7190,3.262889794434E+01,8.449381167402E-02,8.7388
0,0.7200,3.257403654031E+01,8.400007890461E-02,8.7266
0,0.7210,3.251854733506E+01,8.329133361698E-02,8.7145
0,0.7220,3.246377443113E+01,8.258455161270E-02,8.7025
0,0.7230,3.240862663209E+01,8.187972474535E-02,8.6904
0,0.7240,3.235437329531E+01,8.117684491356E-02,8.6784
0,0.7250,3.229952839037E+01,8.047590406061E-02,8.6665
0,0.7260,3.224506764154E+01,7.977689417419E-02,8.6545
0,0.7270,3.219102863709E+01,7.907980728609E-02,8.6426
0,0.7280,3.213684730229E+01,7.838463547186E-02,8.6307
0,0.7290,3.208286979149E+01,7.769137085053E-02,8.6189
0,0.7300,3.202900257594E+01,7.700000558433E-02,8.6071
0,0.7310,3.197640880857E+01,7.639261726781E-02,8.5953
0,0.7320,3.192366813350E+01,7.578688848221E-02,8.5836
0,0.7330,3.187112647157E+01,7.518281243545E-02,8.5719
0,0.7340,3.181869037994E+01,7.458038237247E-02,8.5602
0,0.7350,3.176666850196E+01,7.397959157496E-02,8.5486
0,0.7360,3.171449756327E+01,7.338043336115E-02,8.5369
0,0.7370,3.166252328297E+01,7.278290108550E-02,8.5254
0,0.7380,3.161054459266E+01,7.218698813851E-02,8.5138
0,0.7390,3.155932011541E+01,7.159268794645E-02,8.5023
0,0.7400,3.150758263294E+01,7.099999397113E-02,8.4908
0,0.7410,3.145616657794E+01,7.044332579918E-02,8.4793
0,0.7420,3.140485157502E+01,6.988815808052E-02,8.4679
0,0.7430,3.135394589632E+01,6.933448475680E-02,8.4565
0,0.7440,3.130288701138E+01,6.878229980222E-02,8.4451
0,0.7450,3.125202022157E+01,6.823159722337E-02,8.4338
0,0.7460,3.120125229846E+01,6.768237105893E-02,8.4225
0,0.7470,3.115089132226E+01,6.713461537954E-02,8.4112
0,0.7480,3.110037514457E+01,6.658832428753E-02,8.4000
0,0.7490,3.105004885088E+01,6.604349191673E-02,8.3888
0,0.7500,3.099986508151E+01,6.550011243224E-02,8.3776
0,0.7510,3.095082560229E+01,6.489292191390E-02,8.3664
0,0.7520,3.090167252081E+01,6.428734626396E-02,8.3553
0,0.7530,3.085270589829E+01,6.368337904869E-02,8.3442
0,0.7540,3.080384921653E+01,6.308101386846E-02,8.3331
0,0.7550,3.075533715336E+01,6.248024435759E-02,8.3221
0,0.7560,3.070671930342E+01,6.188106418404E-02,8.3111
0,0.7570,3.065826635699E+01,6.128346704927E-02,8.3001
0,0.7580,3.060992230000E+01,6.068744668793E-02,8.2892
0,0.7590,3.056192071733E+01,6.009299686774E-02,8.2782
0,0.7600,3.051381145817E+01,5.950011138917E-02,8.2673
0,0.7610,3.046586507668E+01,5.904476839808E-02,8.2565
0,0.7620,3.041802559966E+01,5.859062053295E-02,8.2457
0,0.7630,3.037052649256E+01,5.813766309473E-02,8.2348
0,0.7640,3.032295865546E+01,5.768589140896E-02,8.2241
0,0.7650,3.027547012863E+01,5.723530082564E-02,8.2133
0,0.7660,3.022825400447E+01,5.678588671903E-02,8.2026
0,0.7670,3.018112288463E+01,5.633764448755E-02,8.1919
0,0.7680,3.013400709199E+01,5.589056955354E-02,8.1812
0,0.7690,3.008705024836E+01,5.544465736318E-02,8.1706
0,0.7700,3.004019646332E+01,5.499990338630E-02,8.1600
0,0.7710,2.999475873142E+01,5.464586499241E-02,8.1494
0,0.7720,2.994866498064E+01,5.429274379642E-02,8.1388
0,0.7730,2.990324854830E+01,5.394053623872E-02,8.1283
0,0.7740,2.985742719832E+01,5.358923877807E-02,8.1178
0,0.7750,2.981246034709E+01,5.323884789151E-02,8.1073
0,0.7760,2.976683598832E+01,5.288936007425E-02,8.0969
0,0.7770,2.972188689286E+01,5.254077183952E-02,8.0865
0,0.7780,2.967653130522E+01,5.219307971851E-02,8.0761
0,0.7790,2.963202809720E+01,5.184628026020E-02,8.0657
0,0.7800,2.958711771011E+01,5.150037003127E-02,8.0554
0,0.7810,2.954237799108E+01,5.098446871980E-02,8.0451
0,0.7820,2.949773283846E+01,5.046988684902E-02,8.0348
0,0.7830,2.945316434912E+01,4.995661936360E-02,8.0245
0,0.7840,2.940897904467E+01,4.944466123402E-02,8.0143
0,0.7850,2.936469162887E+01,4.893400745635E-02,8.0041
0,0.7860,2.932049802937E+01,4.842465305217E-02,7.9939
0,0.7870,2.927663089532E+01,4.791659306833E-02,7.9837
0,0.7880,2.923264209388E+01,4.740982257684E-02,7.9736
0,0.7890,2.918880108275E+01,4.690433667467E-02,7.9635
0,0.7900,2.914505220079E+01,4.640013048365E-02,7.9534
0,0.7910,2.910162799589E+01,4.600570523281E-02,7.9433
0,0.7920,2.905808055428E+01,4.561227600532E-02,7.9333
0,0.7930,2.901467921548E+01,4.521983903314E-02,7.9233
0,0.7940,2.897149447513E+01,4.482839056719E-02,7.9133
0,0.7950,2.892864984330E+01,4.443792687725E-02,7.9034
0,0.7960,2.888526769849E+01,4.404844425186E-02,7.8934
0,0.7970,2.884229943458E+01,4.365993899817E-02,7.8835
0,0.7980,2.879942002737E+01,4.327240744187E-02,7.8737
0,0.7990,2.875713111595E+01,4.288584592700E-02,7.8638
0,0.8000,2.871417733370E+01,4.250025081593E-02,7.8540
0,0.8010,2.867266522374E+01,4.212103097087E-02,7.8442
0,0.8020,2.863073646526E+01,4.174275681122E-02,7.8344
0,0.8030,2.858964542713E+01,4.136542480389E-02,7.8246
0,0.8040,2.854813714931E+01,4.098903143340E-02,7.8149
0,0.8050,2.850678648633E+01,4.061357320171E-02,7.8052
0,0.8060,2.846526869528E+01,4.023904662817E-02,7.7955
0,0.8070,2.842458683883E+01,3.986544824936E-02,7.7859
0,0.8080,2.838348640417E+01,3.949277461901E-02,7.7762
0,0.8090,2.834254302065E+01,3.912102230790E-02,7.7666
0,0.8100,2.830168094639E+01,3.875018790372E-02,7.7570
0,0.8110,2.826113306644E+01,3.840637693148E-02,7.7475
0,0.8120,2.822045281768E+01,3.806341278429E-02,7.7379
0,0.8130,2.817990879933E+01,3.772129233734E-02,7.7284
0,0.8140,2.813944558943E+01,3.738001248116E-02,7.7189
0,0.8150,2.809956371277E+01,3.703957012157E-02,7.7094
0,0.8160,2.805901071817E+01,3.669996217952E-02,7.7000
0,0.8170,2.801911157271E+01,3.636118559107E-02,7.6906
0,0.8180,2.797879099533E+01,3.602323730723E-02,7.6812
0,0.8190,2.793930053001E+01,3.568611429393E-02,7.6718
0,0.8200,2.789938810201E+01,3.534981353188E-02,7.6624
0,0.8210,2.785962728722E+01,3.504655151729E-02,7.6531
0,0.8220,2.781981979024E+01,3.474402736649E-02,7.6438
0,0.8230,2.778071485418E+01,3.444223838981E-02,7.6345
0,0.8240,2.774106145174E+01,3.414118191064E-02,7.6252
0,0.8250,2.770168372692E+01,3.384085526536E-02,7.6160
0,0.8260,2.766213236261E+01,3.354125580324E-02,7.6068
0,0.8270,2.762340774535E+01,3.324238088638E-02,7.5976
0,0.8280,2.758425878281E+01,3.294422788960E-02,7.5884
0,0.8290,2.754525862108E+01,3.264679420042E-02,7.5792
0,0.8300,2.750631537648E+01,3.235007721892E-02,7.5701
0,0.8310,2.746773359938E+01,3.206201340052E-02,7.5610
0,0.8320,2.742895814626E+01,3.177464204322E-02,7.5519
0,0.8330,2.739033012673E+01,3.148796065316E-02,7.5428
0,0.8340,2.735200753778E+01,3.120196674846E-02,7.5338
0,0.8350,2.731354529957E+01,3.091665785909E-02,7.5248
